TransientID,CatalinaID,MagAvg,RaAvg,DecAvg
811191120264138954,2113066001219,22.197,73.34586,13.01755
811191120264138954,2113066001219,22.197,73.34586,13.01755
1101031290244193081,1129024107263,20.701,74.01892,30.57592
1101031290244193081,2130059011082,22.266,74.01817,30.5759
1002191070274109660,1107027014568,20.355,74.19339000000001,6.08202
1212031040274125613,1104027035457,17.878,74.26378000000001,3.9593199999999995
1111301090274136153,1109027042545,19.963,74.46058000000001,9.689910000000001
1004061090274153419,1109027085161,18.7,74.51328000000001,10.89915
1004061090274153419,2111068002361,21.855999999999998,74.51344,10.899000000000001
1010291180264169858,1118026090281,18.807000000000002,74.9334,19.43971
1010291180264169858,2118066036304,17.924,74.93337,19.439320000000002
1401211290244171563,1129024081830,14.299000000000001,75.0129,30.0187
803241120274139158,1112027059497,14.895999999999999,75.10252,12.93501
803241120274139158,2112068030759,15.849,75.10231999999999,12.93502
803241120274139158,2112069040337,15.445,75.10251,12.93515
803241120274139158,2112068030759,15.849,75.10231999999999,12.93502
803241120274139158,2112069040337,15.445,75.10251,12.93515
1512011120274154794,1112027081764,16.499000000000002,75.11359,13.57214
1512011120274154794,2113068019511,16.658,75.11355,13.57221
910241210264127621,1121026034994,17.425,75.3505,20.63832
910241210264127621,2121066002466,18.015,75.35069,20.63834
1212040120274106666,1012027008535,18.939,75.37441,-13.729770000000002
1212040120274106666,3013037004724,20.204,75.37472,-13.72955
1603021070274145695,1107027057706,18.936,75.42,7.3445
1001081090274108146,1109027009067,20.496,75.82701999999999,8.730260000000001
1003041210264112851,1121026015842,16.235,75.87454,20.147389999999998
1003041210264112851,2120067023218,17.671,75.87474,20.14777
1003041210264112851,2120067023119,18.155,75.87612,20.146320000000003
910241210264181733,1121026099397,15.45,76.21754,22.1761
910241210264181733,2122066021481,15.615,76.21766,22.17612
1511221210264184833,2122066031369,20.401,76.26285,22.42494
1003211090274101591,1109027004016,17.871,76.36163,8.57085
902200180274145987,1018027063718,18.779,76.7469,-16.99245
902200180274145987,3017037015222,19.104,76.74667,-16.992160000000002
812211120274147621,1112027056844,19.565,76.81753,12.8875
812211120274147621,2112070034443,19.141,76.8177,12.887260000000001
1211230090284149514,1009028061028,19.922,76.93603,-8.8649
1211230090284149514,3009038018188,20.973000000000003,76.93558,-8.86466
1001121260254191987,2127064032831,19.438,76.97287,27.84923
1012110090284133663,1009028042356,21.42,77.19801,-9.579460000000001
1201271040284172041,1104028092854,16.803,77.40809,5.48877
1010011210274162919,2121068038350,20.718000000000004,77.43069,21.49105
1212081180274143485,1118027045357,17.468,77.50973,18.011570000000003
1212081180274143485,2117069029896,17.05,77.50993000000001,18.01154
1310070040284141639,1004028062795,17.079,77.5458,-3.4740599999999997
1101271090284129280,1109028033472,19.479,77.58371,9.376719999999999
1211230090284118680,1009028021670,18.862000000000002,77.73214,-10.4004
1211230090284118680,3011038022012,20.739,77.73173,-10.40104
1111181120284107174,2111071021419,21.709,77.83736,11.578619999999999
1411220260264133920,1026026043876,19.04,78.2774,-26.331129999999998
1411220260264133920,3027035027486,20.165,78.27646999999999,-26.33172
1411220260264133920,3027036031610,19.971,78.27837,-26.331940000000003
1411220260264133920,3027035027486,20.165,78.27646999999999,-26.33172
1411220260264133920,3027036031610,19.971,78.27837,-26.331940000000003
1512301070284113825,1107028020376,21.334,78.47335,6.22296
1111021290254190624,1129025102851,13.62,78.49844,30.11595
1302231120284141108,1112028070721,18.405,78.51343,13.284510000000001
1302231120284141108,2113071010874,20.352,78.51428,13.285520000000002
911091010284127183,1101028038635,19.518,78.5827,1.1892399999999999
1011281090284102188,1109028004411,18.029,78.7402,8.58427
1303021230264103547,2122068048765,23.22,78.81331999999999,22.66404
1303021230264103547,2122068048824,20.629,78.81444,22.66243
1001081010294126339,1101029031814,16.999000000000002,79.45907,0.90428
902190010294102478,1001029002634,17.281,79.56052,-2.7507099999999998
1111181150284160207,1115028074004,17.075,79.84538,15.9098
1111181150284160207,2115072031437,17.209,79.84546999999999,15.909720000000002
802070010294165621,1001029088897,19.425,80.14079,-0.09185
1212121010294164062,1101029083382,21.344,80.15895,2.31986
1611101210274176502,2122069014927,20.616,80.22615,21.99247
1211250150284101590,3017039018934,18.043,80.35873000000001,-16.8838
1210150150284109826,1015028012373,20.151,80.5036,-16.41698
1210150150284109826,3017039025169,19.808,80.50301,-16.41764
1312231090294105831,1109029006269,14.915,80.56631999999999,8.62773
1001081010294129406,1101029035639,16.289,80.96568,1.0085899999999999
1311061010294118517,1101029024213,17.432000000000002,81.0505,0.6966899999999999
1111301090294102584,1109029003706,17.602,81.0734,8.56423
1011080070294133784,1007029039513,21.331,81.13924,-7.090510000000001
812070090294109283,1009029012258,19.689,81.34145,-10.83761
812070090294109283,3011040020004,21.078000000000003,81.34132,-10.83778
1503161230274181022,1123027107928,15.700999999999999,81.70998,24.75461
1503161230274181022,2124070042196,15.844000000000001,81.71005,24.75459
1501200150294101341,1015029001709,17.625,82.55416,-16.89293
1501200150294101341,3017040020595,18.714000000000002,82.5541,-16.892960000000002
1502201150294133973,1115029039045,17.208,82.62306,15.05995
1502201150294133973,2114075040999,17.224,82.62323,15.059820000000002
1110231150294110535,1115029007872,20.31,82.6747,14.307129999999999
1110231150294110535,2114075008906,20.180999999999997,82.67494,14.30724
1111301120304120184,1112030020513,14.392999999999999,83.24573000000001,11.77208
802070040304101822,1004030002629,19.953,83.3855,-5.53196
802070040304101822,3005042008391,20.826999999999998,83.3856,-5.5319
1311140070304134962,1007030045174,18.774,83.43889,-6.676360000000001
1311140070304134962,3007042019318,20.127,83.43901,-6.6764
1411171180294146420,1118029054256,14.557,83.64465,17.99801
1411171180294146420,2117074031449,13.741,83.6446,17.9979
911180120304152609,1012030072954,19.323,83.92411,-11.621410000000001
911180120304152609,3011042009025,19.817,83.92523,-11.62089
1201311010304151839,1101030064835,17.739,84.01639,1.69375
1411200070304135867,3007042017947,20.763,84.46154,-6.78605
1102100210294107893,1021029009701,19.493,84.52707,-22.19602
1102100210294107893,3023039033669,20.706999999999997,84.52629,-22.19674
1102100210294107893,3021040000337,19.941,84.52728,-22.19535
1102100210294107893,3023039033669,20.706999999999997,84.52629,-22.19674
1102100210294107893,3021040000337,19.941,84.52728,-22.19535
1411200070304110092,1007030012528,16.768,84.71478,-8.0243
1411200070304110092,3007042001153,19.132,84.7142,-8.02367
1502120010314116638,1001031018361,19.703,85.15590999999999,-2.0895900000000003
1010310070314111174,1007031013992,19.204,85.24514,-7.8009
1010310070314111174,3007043003280,20.78,85.2461,-7.80001
1101040090314130575,1009031036036,17.614,85.73772,-9.84747
1101040090314130575,3009043003074,19.245,85.73835,-9.84673
911180150304104379,1015030007920,18.458,85.75505,-16.66948
911180150304104379,3017041025790,19.312,85.75469,-16.6699
1611021070314137583,1107031044736,17.857,86.29075999999999,6.77905
1110031010314155163,1101031089062,16.387999999999998,86.49256,2.35165
1212041010314105958,1101031006927,16.998,86.57503,0.20342000000000002
1011151010314107453,1101031006449,18.257,86.68751,0.19244
1011080180304107862,3019041014706,21.019000000000002,86.79585,-19.423470000000002
1012140180304146295,1018030060441,20.714000000000002,86.80034,-17.70664
1411201010314119347,1101031021954,19.616,86.92909,0.68296
1411300180304136080,1018030044271,19.302,87.04844,-18.247139999999998
1411300180304136080,3019042039462,20.438,87.04916999999999,-18.247770000000003
1111300070314154439,1007031064813,17.939,87.09997,-6.1605300000000005
1111300070314154439,3007044043379,19.437,87.1006,-6.16105
1312300210304116174,3021041006420,21.326,87.38376,-21.92466
1111020230294162846,1021030000027,19.278,88.08975,-22.59027
1111020230294162846,3023041035273,18.997,88.08936,-22.591520000000003
1312070120314133166,1012031041778,19.879,88.17388000000001,-12.81649
1312070120314133166,3013043027623,21.89,88.17341,-12.81648
1011080090324123107,1009032025460,17.762999999999998,88.35428,-10.45837
1011080090324123107,3011044030968,18.979,88.35448000000001,-10.45853
1411200040324146816,1004032055016,18.706,88.7927,-4.17802
1001141010324182496,1101032100779,15.56,89.55215,2.68246
1001141010324104119,1101032004685,18.227,89.6777,0.10761
1101110180314143037,1018031049219,19.892,89.943,-18.29649
1101110180314143037,3019043048752,19.348,89.9432,-18.296879999999998
802070070324109056,1007032011921,19.48,90.15635999999999,-8.16228
802070070324109056,3009045048130,21.662,90.15663,-8.16291
1212040090324112508,1009032015686,14.145999999999999,90.67772,-10.79319
1212040090324112508,1009033019126,14.097000000000001,90.6778,-10.79338
1212040090324112508,1009032015686,14.145999999999999,90.67772,-10.79319
1212040090324112508,1009033019126,14.097000000000001,90.6778,-10.79338
1212040090324112508,3011045032524,15.599,90.6777,-10.79312
912150070334159641,1007033088183,20.541,91.78350999999999,-6.06042
911100070334153394,1007033066882,14.165,92.33037,-6.698810000000001
911100070334153394,3007046031694,14.899000000000001,92.33032,-6.6989
1102070150324113956,1015032013895,19.281,92.60653,-16.48312
1102070150324113956,3017045049961,20.232,92.60661,-16.48325
1312231490234178647,1149023096508,17.234,96.20829,50.52013
1312231490234178647,1149024090204,17.171,96.20933000000001,50.52047
1312231490234178647,1149023096508,17.234,96.20829,50.52013
1312231490234178647,1149024090204,17.171,96.20933000000001,50.52047
910261400284160650,1140028066405,21.12,98.6583,41.346309999999995
1403101460254114460,1146025019816,19.305,98.91365,45.680659999999996
1611091350304122705,2134077040419,18.046,99.49219000000001,34.49948
1212101350304169390,1135030085892,14.556,100.00661,35.84581
1212101350304169390,2136075005225,13.402999999999999,100.00638000000001,35.845659999999995
1212101350304169390,2136076005203,13.616,100.00644,35.84574
1212101350304169390,2136075005225,13.402999999999999,100.00638000000001,35.845659999999995
1212101350304169390,2136076005203,13.616,100.00644,35.84574
1404021400284146444,1140028056318,20.448,101.61284,41.064479999999996
904261490254112539,1149025020906,19.332,101.74386,48.51473
1309061490254137729,1149025047367,17.39,101.85672,49.262240000000006
910291490254147891,1149025067588,16.198,101.87194000000001,49.84121
910261400294164657,1140029078988,19.82,102.01903,41.78392
1104131400294149908,1140029070088,18.261,102.65212,41.51478
1001061320334228647,2131083021226,18.226,105.15307,31.955809999999996
1111031320334130168,2131083021226,18.226,105.15307,31.955809999999996
1403061320334126683,2131083021496,16.679000000000002,105.21609,31.96074
1403061320334126683,2131084021976,16.595,105.21615,31.96075
1403061320334126683,2131083021496,16.679000000000002,105.21609,31.96074
1403061320334126683,2131084021976,16.595,105.21615,31.96075
1104291400294112297,1140029018470,14.319,105.45381,39.9979
1104291400294112297,1140030017039,14.187000000000001,105.45411999999999,39.99777
1104291400294112297,1140029018470,14.319,105.45381,39.9979
1104291400294112297,1140030017039,14.187000000000001,105.45411999999999,39.99777
1402051320334130552,2131084025744,21.895,105.86403999999999,32.06861
801111400304151997,1140030065494,20.886999999999997,106.19766000000001,41.42171
1310271400304156612,1140030088167,19.635,106.32319,42.09649
1101281350324101650,2134083011236,20.059,106.78861,33.8831
1610241600204126524,1160020049332,14.788,107.0921,60.8951
1601141430294148272,1143029060645,19.725,107.66963999999999,44.23688
1302071350324174129,1135032091332,19.195,107.82533000000001,36.45305
812311430294141229,1143029055308,17.447,107.85824,44.06813
1210131570224128099,1157022035820,19.259,108.26897,57.636390000000006
1301031490264148655,1149026068637,17.955,108.49338,49.885979999999996
912161350334131339,1135033047727,18.719,108.91559,35.24244
1610231570224126275,1157022047003,14.937000000000001,108.969,58.01889
1011021460284108638,1146028006839,19.117,109.31733999999999,45.38477
1001151320344156239,1132034071259,18.107,109.83088000000001,33.11853
1001151320344156239,2133086019038,17.309,109.83089,33.11932
911111350334136722,1135033051249,19.561,109.83503,35.352779999999996
901281290354135798,2129089005222,20.549,109.85041000000001,29.39503
1610301230374170682,2125093009061,13.379000000000001,109.94051999999999,25.113960000000002
911161520254139263,1152025047139,19.509,110.00672,52.573930000000004
1111241660174140627,1166017047780,18.586,110.43451999999999,66.64429
901281260364122178,1126036022072,19.27,110.54444,26.04859
901281260364122178,2126092003181,19.379,110.54455,26.048189999999998
1109301460284140459,1146028046789,20.453,110.57918000000001,46.81776
904011290354105973,1129035009718,17.883,110.66913999999998,28.50465
904011290354105973,2128091012774,18.829,110.66858,28.504509999999996
904011290354105973,2128091012747,18.849,110.67011000000001,28.504590000000004
1212101350334155040,1135033076633,19.334,110.73921999999999,36.105740000000004
1511061520254101604,1152025001538,19.871,110.80318999999999,50.8357
1601311460284115377,1146028018517,18.453,110.82276,45.806340000000006
1402051210384165015,1121038071314,19.56,110.9273,22.00164
1402051210384165015,2122096012577,19.521,110.92748999999999,22.001739999999998
1602271230374166444,2125094002088,21.846999999999998,111.34121999999999,24.93496
1511031550244117096,1155024026182,19.615,111.41481999999999,54.5217
1410051210384177751,1121038083531,19.225,111.4884,22.38382
1410051210384177751,2122096026371,19.417,111.48867,22.3838
1301141600214150936,1160021057443,19.219,111.71524,61.42058000000001
1212201180394146401,1118039057007,19.546,111.72701,18.42258
1212201180394146401,2118099000503,19.303,111.72658999999999,18.42217
1212201180394146401,2117099041298,19.267,111.72716000000001,18.42257
1212201180394146401,2118099000503,19.303,111.72658999999999,18.42217
1212201180394146401,2117099041298,19.267,111.72716000000001,18.42257
1502111550244156972,1155024079872,20.449,112.0933,56.320530000000005
1403261380334142423,1138033059771,20.509,112.10351000000001,38.69908
1311021320354124799,1132035029709,19.607,112.4661,31.98072
1203011400324135123,1140032057212,20.538,113.03378000000001,41.50226
1412291150404157125,2115101029796,21.138,113.26818,15.91715
1412291150404157125,2115102029205,21.226999999999997,113.26818,15.91719
1412291150404157125,2115101029796,21.138,113.26818,15.91715
1412291150404157125,2115102029205,21.226999999999997,113.26818,15.91719
1602261380334117968,1138033028050,17.989,113.35475,37.629540000000006
911111210394140913,1121039054249,18.829,113.41373999999999,21.36691
911111210394140913,2121099029733,19.102999999999998,113.41375,21.366889999999998
1301311430304145952,1143030065298,19.605,113.45021000000001,44.55115
1302141290364160994,1129036074672,13.165999999999999,113.49056999999999,30.51053
1302141290364160994,2130091006694,11.776,113.49063000000001,30.5098
1303021260374143723,1126037059547,19.288,113.57744,27.22014
1303021260374143723,2127094004957,21.215,113.57776000000001,27.219309999999997
1502071490284143743,1149028068395,19.488,113.67867,50.70785
802121290364108291,2128094012686,22.307,114.17273,28.550279999999997
1503091230384129067,1123038037823,20.578000000000003,114.37978999999999,23.75599
1503091230384129067,2123098031920,20.945999999999998,114.37955,23.75584
1503091230384129067,2123098031903,21.215999999999998,114.381,23.756339999999998
1103011210394137153,1121039039560,19.682000000000002,114.49389,20.92905
1103011210394137153,2121100011381,19.785,114.49408000000001,20.92904
1412211210394134169,1121039039560,19.682000000000002,114.49389,20.92905
1412211210394134169,2121100011381,19.785,114.49408000000001,20.92904
1110241430314158229,1143031068137,17.883,114.63195,44.894020000000005
1412151400324112534,1140032016613,17.765,114.80261000000002,40.080259999999996
803031210394160572,2122099025405,22.723000000000003,114.8374,22.414360000000002
1403081120414113855,1112041017952,21.246,115.1351,11.750169999999999
904261550254119759,1155025032074,17.914,115.66597,54.74038
1111031400324158535,1140032068931,20.372,116.00193,41.91769
910291320364139094,1132036055914,20.955,116.08248,32.913940000000004
910291320364139094,2133091011437,20.988000000000003,116.08232,32.9134
1104041180404115397,1118040021567,19.924,116.6692,17.5701
1104041180404115397,2117104008016,20.015,116.66887,17.570079999999997
1312141070424119491,1107042024441,19.118,117.02381000000001,6.30804
1109251210404110806,2120103030830,10.811,117.07213,20.365070000000003
1011151230394154571,2125099001866,21.278000000000002,117.08337,24.966070000000002
1112161230394126529,1123039042867,18.122,117.15028999999998,24.00672
1112161230394126529,2124100006560,17.944000000000003,117.15038999999999,24.00665
1511201320364108282,1132036011768,16.451,117.24803,31.420309999999997
1511201320364108282,2130094028924,17.608,117.24817,31.420090000000002
1511201320364108282,2131093000274,18.125,117.24817,31.42029
1511201320364108282,2130094028924,17.608,117.24817,31.420090000000002
1511201320364108282,2131093000274,18.125,117.24817,31.42029
903311180414149579,1118041067790,20.422,117.36688999999998,19.0807
903311180414149579,2118104022355,21.115,117.36662,19.08116
911261180414138295,1118041046074,19.15,117.50123,18.38646
911261180414138295,2117104034890,18.264,117.50113,18.38635
1602121090424155510,1109042064729,21.159000000000002,117.63678,10.3578
911151150414104403,1115041003154,18.191,117.74949,14.197560000000001
911151150414104403,2114106004485,18.829,117.74993,14.19725
1502081290374141264,1129037057306,19.146,117.78151000000001,30.108
1502081290374141264,2129096025973,19.059,117.78137,30.10786
1303171090424146629,1109042053164,18.494,117.8207,10.00478
1610071320374137623,1132037061137,19.077,117.97399999999999,33.22207
1004071380344122080,1138034034784,19.410999999999998,118.38321,37.96693
1311101380344149031,1138034066108,19.244,118.55653000000001,39.0581
1104141320374107841,1132037014240,19.296,118.56085,31.537370000000003
1501241090424118194,1109042024106,21.018,118.70917,9.17195
1003041180414145217,2118105019167,22.482,118.77122,18.96329
1412231400334143673,1140033060163,21.599,118.80859,41.76572
803031210404117636,2121103002629,22.131999999999998,118.83091,20.65221
803031210404117636,2121104002401,21.403000000000002,118.83126000000001,20.65212
803031210404117636,2121103002629,22.131999999999998,118.83091,20.65221
803031210404117636,2121104002401,21.403000000000002,118.83126000000001,20.65212
1409141260394124755,1126039037897,19.032,118.91898,26.772170000000003
1409141260394124755,2126099024105,19.381,118.91904,26.772059999999996
804061290384155040,1129038077106,20.191,119.19976000000001,30.9682
804061290384155040,2130096017546,21.092,119.20024,30.968059999999998
910291320374121747,1132037029490,20.813000000000002,119.19988000000001,32.0915
910221210414156657,1121041071710,20.849,119.30816000000002,22.38073
910221210414156657,2122103022320,22.361,119.30644,22.38083
910221210414156657,2122103022373,21.116,119.30762,22.38137
711061290384148328,2130096015274,21.191,119.4457,30.88522
1110271210414133893,1121041043217,20.185,119.99651999999999,21.32647
1110271210414133893,2121104023226,20.372,119.99633,21.32633
1110271210414133893,2121105020891,20.153,119.9965,21.32643
1110271210414133893,2121104023226,20.372,119.99633,21.32633
1110271210414133893,2121105020891,20.153,119.9965,21.32643
1310021400344113215,1140033015933,20.064,120.02066,40.09257
1310021400344113215,1140034015869,19.985,120.02078999999999,40.09237
1310021400344113215,1140033015933,20.064,120.02066,40.09257
1310021400344113215,1140034015869,19.985,120.02078999999999,40.09237
1601211180424141819,1118042069551,17.861,120.14075,19.40396
1601211180424141819,2118106031867,18.413,120.14047,19.4043
1301031150424151613,2116108007935,23.029,120.71716,16.46924
1104041230404151904,1123040073364,15.955,120.76749,25.27465
1104041230404151904,2125102012523,16.229,120.76737,25.274929999999998
1411271290384124451,2129098004247,20.879,120.77387,29.40738
1103281290384113038,1129038016934,19.234,120.77904,28.815759999999997
1103281290384113038,2128099017255,17.452,120.7792,28.815509999999996
1310141210414137770,2121105025785,21.182,120.81613999999999,21.5037
911161350364152378,1135036071043,19.814,121.11851000000001,36.517509999999994
1112301380354137481,1138035051579,19.385,121.46541,38.59418
903171150424136883,2115109015508,20.171,121.87369,15.578270000000002
1410301120434103505,1112043004657,18.154,122.00053999999999,11.427660000000001
1410301120434103505,2111111020042,18.558,122.00058,11.427480000000001
1602271320384111174,1132038016893,19.637,122.10817,31.6905
803051320384107064,1132038012449,18.187,122.1922,31.51835
804161350364129084,1135036052685,20.266,122.22367,35.848490000000005
804161350364129084,1135037049621,20.708000000000002,122.22408,35.84812
804161350364129084,1135036052685,20.266,122.22367,35.848490000000005
804161350364129084,1135037049621,20.708000000000002,122.22408,35.84812
1201201180424110668,1118042009187,20.123,122.42193999999999,17.25825
1201201180424110668,2116109031805,20.726,122.4226,17.257929999999998
1001081010444113640,1101044014966,19.259,122.62756999999999,0.40792
1302061040444139121,1104044043755,13.984000000000002,122.77219,4.02729
1110301150434131503,2115110006169,21.982,122.82103000000001,15.33415
909301120444140061,1112044056808,18.799,123.03206999999999,13.30665
909301120444140061,2113111010489,18.89,123.03181000000001,13.30685
1202101150434141552,1115043062683,19.664,123.1513,16.32931
1202101150434141552,2116110003058,21.381,123.1509,16.32938
1202101150434141552,2116110002979,22.709,123.15239,16.32924
1301151460314123896,1146031026430,20.086,123.2037,46.28422
1403041090444115966,1109044019970,18.843,123.53528,9.13299
803031260404130741,2127102007614,21.049,123.55497,27.327340000000003
904181230414133280,2124105018333,22.525,123.55653999999998,24.39433
802021070444156851,1107044078869,20.818,123.56203000000001,8.0809
804090010444152026,1001044076042,18.297,123.57873000000001,-0.83935
1502221210424111277,2120108026680,22.017,123.60568,20.35689
1302181400354146917,1140035064203,18.313,123.63071000000001,42.26699
1302181400354146917,1140035064203,18.313,123.63071000000001,42.26699
1502221180434114096,1118043018322,19.864,123.79184,17.6651
1502221180434114096,2117110010918,20.769000000000002,123.79212,17.66628
1504161180434114469,2117110012881,19.590999999999998,123.83389,17.72886
1501231570254138714,1157025051872,19.279,123.85937,58.70984
1304111230414140313,1123041054103,18.044,123.91102,24.6215
1304111230414140313,2124105025715,18.206,123.91095,24.62142
1201191570254149183,1157025053724,20.123,124.01091000000001,58.806709999999995
912151070444105411,1107044007100,20.25,124.30071000000001,5.86792
712301210424106841,2120109020725,21.328000000000003,124.52948,20.121920000000003
1005121320394119966,1132039036007,19.709,124.75958,32.44375
1002021180433134193,1118043060161,19.252,124.90028000000001,19.26108
1002021180433134193,2118110025848,19.695999999999998,124.90037,19.2609
912131460324139200,1146032055076,19.378,125.08046000000002,47.7923
1011101350374137703,1135037050731,19.167,125.19771999999999,35.893570000000004
902241460324109873,1146032011608,19.165,125.34883,45.69334
1202181260414118493,1126041024278,21.509,125.42278,26.399409999999996
1202181260414118493,2126105011927,21.340999999999998,125.42291999999999,26.3995
1410141520294130057,1152029040942,20.372,125.56633000000001,52.570269999999994
912201400354121224,1140035028799,18.567999999999998,125.73971,40.69727
1401031290404108382,1129040010015,20.729,125.88277,28.63785
1401031290404108382,2128103011984,20.721,125.88306000000001,28.63768
1511141320394124088,1132039034535,18.573,125.97796000000001,32.39083
1602101380374108184,1138037010153,19.953,126.10302,37.0747
1302171230424139186,1123042052068,17.749000000000002,126.13763999999999,24.645220000000002
1302171230424139186,2124107026996,18.677,126.13751,24.645310000000002
1602271120454112778,1112045019151,19.676,126.38813,12.02722
1605081070454144230,1107045068869,18.996,126.45343999999999,7.921410000000001
1502131490314127926,1149031032466,20.154,126.4538,49.55858
1502131490314127926,2149078011930,21.678,126.4533,49.558279999999996
712301210434137755,2122109010973,19.63,126.46045,22.01141
1101241120454105248,1112045009111,20.328,126.5152,11.63925
1412231320394136108,1132039052248,21.281999999999996,126.64012,33.11255
1312241260414106473,1126041008521,19.618,126.65245,25.74
1312241260414106473,2125107023483,19.579,126.65257,25.73999
803060010464155774,1001046082794,19.46,126.72781,-0.12625999999999998
1302181430344101379,1143034001593,16.447,126.85386000000001,42.39365
1201141120454117896,1112045025393,19.637999999999998,126.97378,12.26665
1312241350384110624,1135038013918,18.91,127.11561,34.45465
1201131260424117626,2126106023651,12.155,127.45263999999999,26.774309999999996
1512060070464171296,1007046092728,18.938,127.77706,-5.71209
803051260424104243,2125108019228,21.775,127.80127,25.62406
1201021430344132418,1143034038538,20.06,128.02186,44.1683
1205221490314114861,1149031025208,17.733,128.09676000000002,49.22273
1501221460334127130,1146033036694,20.814,128.67038,46.96607
1205201210444122117,2121112019538,17.826,129.07973,21.35145
902131090464114479,1109046019842,19.377,129.17403000000002,9.2347
802031260424140087,1126042049102,20.625,129.21517,27.443559999999998
802031260424140087,2127107009510,19.87,129.21563999999998,27.443479999999997
1204221520304126274,1152030035763,20.038,129.44315,52.33424
1304151070464118026,1107046025781,21.12,129.46097,6.609139999999999
1012031380384133667,1138038042464,18.406,129.46246000000002,38.50352
1505121150454142947,2116116017054,21.685,129.5814,16.84431
1003201120464144037,2113117026962,21.065,129.62992,14.01082
903021490314120932,1149031024627,18.05,129.68858999999998,49.18241
903021490314120932,1149031024627,18.05,129.68858999999998,49.18241
1610291630224109495,1163022013425,14.285,129.74604,62.677240000000005
1411301350394111255,1135039014908,19.495,129.7767,34.53115
1311021290414104571,1129041005916,19.965999999999998,129.88037,28.473340000000004
1311021290414104571,2128107006952,20.348,129.8806,28.47332
1303071520304144859,1152030054962,16.070999999999998,129.91778,53.14965
1411241150454102720,1115045004053,19.642,130.08225,14.25179
1411241150454102720,2114117004750,19.963,130.08239,14.251660000000001
1005221090464126949,1109046049752,19.574,130.28347,10.42671
1202251320404143265,1132040053096,19.767,130.28994,33.28611
905251210444119239,1121044029353,19.957,130.36403,21.014979999999998
905251210444119239,2121113011032,20.16,130.36407,21.014870000000002
1301161120464102418,1112046002638,19.787,130.37564,11.38616
1301161120464102418,2111119019125,20.102999999999998,130.37592,11.3861
1301151460334132242,1146033034716,20.453,130.42176,46.876709999999996
1211241430354131229,1143035048290,12.526,130.68102,44.54009
1512061120464134253,1112046044924,19.719,130.71648000000002,13.167810000000001
1512061120464134253,2113118004994,19.956,130.71657,13.16753
1312111150464138744,2115117031805,21.065,130.91361,16.17709
803091430354107829,1143035010777,19.47,130.99187,42.8437
1102081010474158290,1101047076794,17.74,131.00038,2.65522
903310010474128925,1001047040632,20.392,131.05668,-1.46864
1011011260434138055,2127108019009,17.23,131.31091999999998,27.82245
1405091180454129137,1118045048583,21.136999999999997,131.32828999999998,19.1403
1405091180454129137,2118116018751,20.68,131.3284,19.13991
802091040474117552,1104047022585,20.884,131.4795,3.65795
1202221230444107847,1123044007655,20.519000000000002,131.5598,22.91699
1202221230444107847,2123113005026,20.305999999999997,131.55985,22.91706
1410241120474136547,1112047047885,20.764,131.58585,13.343689999999999
1410241120474136547,2113119008951,20.874000000000002,131.58555,13.343739999999999
1311021260434104182,1126043005328,21.006,131.8306,25.63445
1311021260434104182,2125111019205,20.566,131.83074,25.634529999999998
1312241460334126377,1146034034030,20.041,131.93459,46.87635
1312241460334126377,1146033035090,19.648,131.93486000000001,46.876020000000004
1312241460334126377,1146034034030,20.041,131.93459,46.87635
1312241460334126377,1146033035090,19.648,131.93486000000001,46.876020000000004
1004121520304104992,1152030008444,21.165,131.99118,51.144529999999996
1511031600254127101,1160025041452,13.497,132.12587,61.15064
1510121290424116485,2129108001260,21.653000000000002,132.41913,29.293909999999997
1105131490324110809,1149032018227,17.099,132.5018,48.91657
712031180464106445,2117118000598,20.498,132.50991000000002,17.32696
712031180464106445,2116118028742,20.557,132.51012,17.3273
712031180464106445,2117118000598,20.498,132.50991000000002,17.32696
712031180464106445,2116118028742,20.557,132.51012,17.3273
1403291290424119413,1129042027177,21.557,132.50922,29.46071
1403291290424119413,2129108005561,21.833000000000002,132.50952,29.460420000000003
901200120474150650,1012047065353,17.137999999999998,132.54032,-12.226339999999999
901200120474150650,3013065050122,17.921,132.53996,-12.22686
902251260434115176,2126111010629,22.313000000000002,132.75972,26.38167
901181040484106855,1104048008710,18.173,132.78068000000002,3.1428700000000003
1204211040484113178,1104048017048,20.948,132.79776,3.46506
804011350404111947,1135040020060,19.332,132.80593000000002,34.746759999999995
1512171150464121370,2115119008582,21.024,132.87839,15.48298
1604191010484130973,1101048054692,20.747,133.11978,2.01735
1005121520304133272,1152030056877,20.297,133.19879,53.234609999999996
1005121520304133272,1152030056877,20.297,133.19879,53.234609999999996
801010040484105189,1004048007805,19.797,133.20418999999998,-5.3800099999999995
1104041180464131580,1118046046067,18.402,133.22003,18.88958
1104041180464131580,2118117012649,18.916,133.22002,18.8895
1012031350404119449,1135040027054,21.311999999999998,133.50902,35.0532
805061210454106076,1121045010809,20.785999999999998,133.53929,20.22779
805061210454106076,2120117019650,20.537,133.53933,20.22748
1012031380394141353,1138039055434,17.282,133.55845,39.0935
1303030010484158805,1001048075042,18.577,133.70731,-0.21063
1401110120474161642,3011066013870,22.065,133.78833,-11.52662
1504151350404127704,1135040043488,19.723,133.79801,35.73822
1203021040484122366,1104048034707,20.166,133.84323,4.14356
1202231380394131953,1138039041311,20.529,133.91404,38.48708
