TranID801010040034114166 0 201.3460035868285
TranID711020090024109055 0 210.77105410474903
TranID1208280210014111715 0 14178.831748262919
TranID811231070034125394 0 13747.044780772572
TranID1012011210024127861 0 2965.758423918349
TranID1110061260014124074 0 18705.697007159513
TranID1201181320014109239 0 2955.9876351143807
TranID1211131320034233281 0 17623.360097066747
TranID1510121400034160762 0 3020.945469855273
TranID908170010054101101 0 1107.5163213950461
TranID1201040090064129965 0 6643.086918153239
TranID1011130210074111848 0 -100
TranID1301141010054127807 0 13573.382165613615
TranID1011141010064107249 0 533.5887199512422
TranID1011141010084122106 0 51255.7640218612
TranID1409251070074113529 0 8471.308452209996
TranID1309021070074116316 0 2979.6439696514717
TranID1112251090074105873 0 3846.18615803078
TranID1311101150064106486 0 5744.111920987472
TranID910161180064133334 0 9195.481924517217
TranID812221320064119991 0 36181.71531061729
TranID1012041320074131511 0 8637.3835696427
TranID809241350064130912 0 11923.90430310163
TranID806241380064116866 0 61273.50480060018
TranID912201400044136465 0 2930.292081380606
TranID1211070040084107170 0 889.5956395981334
TranID1501220040084117093 0 -100
TranID1309050070084111234 0 7078.638381978772
TranID1411180090094108372 0 386.18400259266735
TranID1210090090094131313 0 1076.3335461158126
TranID910290120104118343 0 17924.948623103894
TranID1409240150084102889 0 631.5147712019456
TranID1411180150104107054 0 5580.295865736887
TranID1311261040084101817 0 1637.37594804897
TranID1201211040084125122 0 18274.029797684772
TranID1212121070084233940 0 2450.3085310191154
TranID1011271090094109951 0 3724.787189523925
TranID1509241150104120201 0 26.960775859111365
TranID1310301180094105274 0 94.29268438418919
TranID1211131180104107175 0 9393.092744628855
TranID1111181180104130016 0 2714.072399770188
TranID1211121260104125682 0 4538.929687819098
TranID810311290084135985 0 2632.0616393563846
TranID1109241290094101455 0 928.7084776983811
TranID1310231380084126804 0 34843.37855656357
TranID1012140040114122621 0 409.90965166805927
TranID1410050040144108922 0 62684.230243419894
TranID711020070134114830 0 629.1189331605909
TranID909210180124116313 0 1223.3347757602344
TranID1510130260134113719 0 1314.4589382600839
TranID1312241010134113184 0 -100
TranID1212121040124143985 0 21937.63129087193
TranID1301151090124141829 0 2492.097013824345
TranID1401041150114109714 0 364.96816322862827
TranID1309041230134116994 0 3657.484445014961
TranID1303141290134114251 0 49362.413630909075
TranID1012071380104223832 0 28480.501464418296
TranID910210090164109136 0 7035.900221977192
TranID909250090174119865 0 8372.004168922549
TranID810071070174103058 0 17847.2307332034
TranID1510161150164123038 0 -100
TranID907301180164117377 0 14137.94097192794
TranID1302061180174118628 0 9717.50197756209
TranID1101041230144125008 0 622.6047562954196
TranID1410221260164120719 0 16407.41895838764
TranID1211201320134127533 0 519.4611669119749
TranID909281320154111937 0 45780.47507380157
TranID910270070194120405 0 31948.817339882902
TranID911240070224131563 0 13261.939719944889
TranID1310090150194118969 0 1020.621801276966
TranID1212111040224118793 0 3074.5216592330476
TranID911091090214133107 0 23656.522563746963
TranID811071180194106816 0 23759.691801905814
TranID909271180214129933 0 7679.282104977534
TranID902131210184107976 0 16313.807609759864
TranID909281260174155619 0 25969.47918792229
TranID1110181320174103285 0 14428.90164752882
TranID903291320184120513 0 5516.0522550270225
TranID912181320184134780 0 16027.168022038592
TranID1212091350184194219 0 13050.902692847641
TranID1210270040254109015 0 14340.756528470043
TranID1101130040254141317 0 6432.469495816173
TranID1301070040264138462 0 5094.837168509374
TranID1109260070234114098 0 20922.222827369405
TranID1211230090284149514 0 145.8146624928553
TranID1102070180244109718 0 683.6698371832198
TranID1201181010234147842 0 1191.0294644380047
